order,Vp,numberOfTurn,0,1,2,3,4,5
"A0,A1,A2,A3,A4,A5",0.12765957446808512,6,"['agent_0', True, {1: '1', 2: '14', 3: '15', 4: None, 5: '2', 6: None}, 4, 51, 50]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]","['agent_2', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 15, 8]","['agent_3', False, {1: None, 2: '42', 3: '48', 4: '50', 5: None, 6: None}, 3, 22, 11]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 43, 35]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 41, 32]"
"A0,A1,A2,A3,A5,A4",0.12765957446808512,6,"['agent_0', True, {1: '1', 2: '14', 3: '15', 4: None, 5: '2', 6: None}, 4, 51, 50]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]","['agent_2', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 15, 8]","['agent_3', False, {1: None, 2: '42', 3: '48', 4: '50', 5: None, 6: None}, 3, 22, 11]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 43, 35]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 41, 32]"
"A0,A1,A2,A4,A3,A5",0.12765957446808512,6,"['agent_0', True, {1: '1', 2: '14', 3: '15', 4: None, 5: '2', 6: None}, 4, 51, 50]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]","['agent_2', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 15, 8]","['agent_3', False, {1: None, 2: '42', 3: '48', 4: '50', 5: None, 6: None}, 3, 22, 11]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 43, 35]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 41, 32]"
"A0,A1,A2,A4,A5,A3",0.12765957446808512,6,"['agent_0', True, {1: '1', 2: '14', 3: '15', 4: None, 5: '2', 6: None}, 4, 51, 50]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]","['agent_2', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 15, 8]","['agent_3', False, {1: '42', 2: None, 3: '48', 4: '50', 5: None, 6: None}, 3, 22, 11]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 43, 35]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 41, 32]"
"A0,A1,A2,A5,A3,A4",0.12765957446808512,6,"['agent_0', True, {1: '1', 2: '14', 3: '15', 4: None, 5: '2', 6: None}, 4, 51, 50]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]","['agent_2', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 15, 8]","['agent_3', False, {1: None, 2: '42', 3: '48', 4: '50', 5: None, 6: None}, 3, 22, 11]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 43, 35]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 41, 32]"
"A0,A1,A2,A5,A4,A3",0.12765957446808512,6,"['agent_0', True, {1: '1', 2: '14', 3: '15', 4: None, 5: '2', 6: None}, 4, 51, 50]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]","['agent_2', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 15, 8]","['agent_3', False, {1: '42', 2: None, 3: '48', 4: '50', 5: None, 6: None}, 3, 22, 11]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 43, 35]","['agent_5', True, {1: '11', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 41, 32]"
"A0,A1,A3,A2,A4,A5",0.12765957446808512,6,"['agent_0', True, {1: '1', 2: '14', 3: '15', 4: None, 5: '2', 6: None}, 4, 51, 50]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]","['agent_2', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 15, 8]","['agent_3', False, {1: '11', 2: '42', 3: '48', 4: '50', 5: None, 6: None}, 4, 22, 11]","['agent_4', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 43, 35]","['agent_5', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None}, 0, 41, 32]"
"A0,A1,A3,A2,A5,A4",0.12765957446808512,6,"['agent_0', True, {1: '1', 2: None, 3: '15', 4: None, 5: '2', 6: None}, 3, 51, 50]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]","['agent_2', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 15, 8]","['agent_3', False, {1: '11', 2: '42', 3: '48', 4: '50', 5: None, 6: None}, 4, 22, 11]","['agent_4', True, {1: '14', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 43, 35]","['agent_5', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 41, 32]"
"A0,A1,A3,A4,A2,A5",0.12765957446808512,6,"['agent_0', True, {1: '1', 2: '14', 3: '15', 4: None, 5: '2', 6: None}, 4, 51, 50]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]","['agent_2', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None}, 0, 15, 8]","['agent_3', False, {1: '11', 2: '42', 3: '48', 4: '50', 5: None, 6: None}, 4, 22, 11]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 43, 35]","['agent_5', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 41, 32]"
"A0,A1,A3,A4,A5,A2",0.12765957446808512,6,"['agent_0', True, {1: '1', 2: '14', 3: '15', 4: None, 5: '2', 6: None}, 4, 51, 50]","['agent_1', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 42, 35]","['agent_2', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None}, 0, 15, 8]","['agent_3', False, {1: '11', 2: '42', 3: '48', 4: '50', 5: None, 6: None}, 4, 22, 11]","['agent_4', True, {1: '12', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 43, 35]","['agent_5', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 41, 32]"
